taxonomy_id	name	rank	BGG_KOSDC	BGG_MOSDA	BGG_QOSDA	BGG_POSDC	BGG_BOSW	BGG_NOSDA	BGG_LOSDA	BGG_ROSDA	BGG_OOSDC
2774875	Variovorax sp. 38R	species	248	67	7	94	400	40	13	31	350
2811425	Variovorax sp. PDNC026	species	9	3	0	2	18	5	0	0	11
2126319	Variovorax sp. PMC12	species	3	5	0	0	4	1	0	0	10
34073	Variovorax paradoxus	species	7306	1152	235	5625	1740	10692	414	793	3254
1246301	Variovorax paradoxus B4	strain	2952	638	122	1848	1292	2894	158	235	2033
595537	Variovorax paradoxus EPS	strain	2912	286	42	291	601	262	20	203	889
436515	Variovorax boronicumulans	species	334	103	18	137	472	171	16	18	389
52972	Polaromonas	genus	902	2047	251	1006	6134	678	1905	284	9894
2638319	unclassified Polaromonas	no rank	3772	4041	867	3586	4583	1767	1566	1003	9878
296591	Polaromonas sp. JS666	species	1820	3311	394	2281	4721	612	2468	250	5705
1840265	Polaromonas sp. E3S	species	163	175	1	146	36	16	29	5	192
1840303	Polaromonas sp. W11N	species	16	70	1	8	115	36	60	5	210
1840293	Polaromonas sp. H6N	species	4	38	4	11	407	18	11	3	438
1840297	Polaromonas sp. H8N	species	4	7	0	2	190	8	0	0	78
1869339	Polaromonas sp.	species	4	9	0	12	114	19	0	4	88
2268087	Polaromonas sp. SP1	species	1	0	0	1	3	0	0	0	1
216465	Polaromonas naphthalenivorans	species	0	0	0	0	0	0	0	0	0
365044	Polaromonas naphthalenivorans CJ2	strain	602	1824	268	2071	21563	796	1037	195	10262
37448	Polaromonas vacuolata	species	14	25	24	11	264	19	47	1	224
47420	Hydrogenophaga	genus	1276	1160	453	516	3589	244	186	168	26960
2610897	unclassified Hydrogenophaga	no rank	1383	1689	523	780	4176	346	245	160	57329
2651974	Hydrogenophaga sp. BPS33	species	309	256	28	222	1736	37	73	18	2521
1842537	Hydrogenophaga sp. RAC07	species	241	553	206	189	2386	188	98	56	35149
434010	Hydrogenophaga sp. PBL-H3	species	216	338	145	65	1186	43	48	37	14344
2716225	Hydrogenophaga crocea	species	167	102	92	59	728	30	27	28	1530
2806262	Hydrogenophaga sp. YM1	species	157	111	16	50	612	41	9	19	1522
795665	Hydrogenophaga sp. PBC	species	142	162	23	103	690	31	36	102	1659
2565558	Hydrogenophaga sp. PAMC20947	species	40	43	41	23	289	23	38	0	534
2184519	Hydrogenophaga sp. NH-16	species	38	42	20	11	325	5	11	6	314
65656	Hydrogenophaga taeniospiralis	species	302	206	135	143	790	59	51	37	1689
47421	Hydrogenophaga pseudoflava	species	36	40	4	14	303	17	16	14	299
1763535	Hydrogenophaga crassostreae	species	32	29	7	32	232	8	25	10	420
174951	Ramlibacter	genus	0	0	0	0	0	0	0	0	0
94132	Ramlibacter tataouinensis	species	2400	2687	303	970	4007	335	414	355	28684
365046	Ramlibacter tataouinensis TTB310	strain	1581	1441	210	593	3932	207	114	215	23975
28065	Rhodoferax	genus	551	1065	801	339	1572	113	857	74	8796
1842727	Rhodoferax koreense	species	794	313	34	286	1831	140	82	83	2192
2627954	unclassified Rhodoferax	no rank	24	52	55	18	148	19	48	8	642
2741720	Rhodoferax sp. BAB1	species	249	261	47	92	967	58	148	19	2014
2752316	Rhodoferax sp. AJA081-3	species	111	220	72	108	355	116	37	80	3859
2822760	Rhodoferax sp. PAMC 29310	species	55	157	155	32	465	8	135	12	1445
2798804	Rhodoferax sp. MIZ03	species	19	68	122	25	347	16	63	16	922
2509614	Rhodoferax sediminis	species	432	623	142	412	2027	111	405	109	2736
192843	Rhodoferax ferrireducens	species	0	0	0	0	0	0	0	0	0
338969	Rhodoferax ferrireducens T118	strain	154	3589	5038	211	943	57	6272	58	3756
1484693	Rhodoferax saidenbachensis	species	110	106	28	54	472	24	45	16	649
81479	Rhodoferax antarcticus	species	27	77	95	16	442	22	95	8	737
12916	Acidovorax	genus	1073	1158	217	560	8774	359	277	234	11155
2684926	unclassified Acidovorax	no rank	159	161	42	92	771	149	40	68	1471
1858609	Acidovorax sp. T1	species	85	142	25	38	743	19	106	3	1218
2714923	Acidovorax sp. HDW3	species	82	59	2	72	343	8	6	15	324
1842533	Acidovorax sp. RAC01	species	72	57	29	36	405	48	11	42	658
2518343	Acidovorax sp. JMULE5	species	49	69	21	25	421	66	16	38	380
232721	Acidovorax sp. JS42	species	43	53	11	25	60	8	3	4	250
358220	Acidovorax sp. KKS102	species	42	69	19	71	448	42	19	27	408
2478662	Acidovorax sp. 1608163	species	31	21	9	22	311	15	24	10	197
80867	Acidovorax avenae	species	0	0	0	0	0	0	0	0	0
80870	Acidovorax avenae subsp. avenae	subspecies	147	124	19	96	829	49	81	14	1031
553814	Acidovorax carolinensis	species	115	124	66	47	1289	28	103	7	928
2743470	Acidovorax antarcticus	species	96	48	25	44	32612	41	52	55	690
1926868	Acidovorax monticola	species	89	38	58	32	754	7	11	19	631
758826	Acidovorax radicis	species	35	45	17	18	396	19	40	15	441
80869	Acidovorax citrulli	species	33	15	2	10	189	11	4	30	223
721785	[Acidovorax] ebreus	species	0	0	0	0	0	0	0	0	0
535289	[Acidovorax] ebreus TPSY	strain	16	101	6	39	72	0	0	1	36
80868	Acidovorax cattleyae	species	15	14	2	11	149	1	2	0	117
215579	Caldimonas	genus	0	0	0	0	0	0	0	0	0
215580	Caldimonas thermodepolymerans	species	947	285	57	258	970	21	105	46	4181
283	Comamonas	genus	469	350	48	400	3941	117	89	88	1953
2638500	unclassified Comamonas	no rank	71	48	34	25	247	7	17	9	406
2597701	Comamonas flocculans	species	58	45	5	23	269	17	30	4	229
1232667	Comamonas sp. 7D-2	species	45	208	16	27	28	4	1	0	176
2796366	Comamonas fluminis	species	21	9	7	50	257	5	2	0	23
2853163	Comamonas sp. NLF-1-9	species	18	17	2	6	208	0	14	2	155
2853257	Comamonas sp. Y33R10-2	species	10	1	19	5	227	8	8	0	74
225991	Comamonas aquatica	species	48	40	20	31	1880	31	35	40	318
1082851	Comamonas serinivorans	species	45	27	4	7	390	7	14	3	394
285	Comamonas testosteroni	species	33	21	5	17	515	3	5	16	156
1392005	Comamonas testosteroni TK102	strain	2	0	0	0	38	2	3	2	20
363952	Comamonas thiooxydans	species	27	27	6	14	342	1	20	5	142
1562974	Comamonas piscis	species	16	13	5	10	324	17	6	5	59
379895	Comamonas odontotermitis	species	13	16	22	5	286	1	2	3	85
160825	Comamonas koreensis	species	9	14	7	12	290	5	17	0	129
225992	Comamonas kerstersii	species	4	2	2	1	336	8	14	48	91
683756	Kinneretia	genus	0	0	0	0	0	0	0	0	0
2632542	unclassified Kinneretia	no rank	10	2	0	3	11	0	0	2	81
2714952	Kinneretia sp. DAIF2	species	687	225	16	168	647	52	43	49	2026
2877940	Kinneretia sp. XES5	species	189	141	4	55	682	16	14	44	139
238749	Diaphorobacter	genus	120	59	12	34	443	0	5	13	585
2649760	unclassified Diaphorobacter	no rank	43	35	4	15	172	1	1	3	158
2714924	Diaphorobacter sp. HDW4A	species	112	101	15	63	563	32	20	7	298
2714925	Diaphorobacter sp. HDW4B	species	81	24	7	11	364	7	3	5	165
2792224	Diaphorobacter sp. JS3051	species	11	11	1	3	149	10	2	6	30
2735554	Diaphorobacter sp. JS3050	species	9	6	3	3	59	6	4	2	40
2866628	Diaphorobacter sp. MNS-0	species	2	0	0	2	36	0	0	4	25
1288495	Diaphorobacter aerolatus	species	82	24	6	20	313	14	4	13	211
1715720	Diaphorobacter ruginosibacter	species	57	34	20	47	399	9	4	4	217
1546149	Diaphorobacter nitroreducens	species	14	8	5	2	53	2	4	8	30
80865	Delftia	genus	194	197	41	167	3006	105	192	49	1247
2613839	unclassified Delftia	no rank	0	0	0	0	4	1	6	1	7
2708352	Delftia sp. WY8	species	62	0	0	0	20	0	0	0	6
742013	Delftia sp. Cs1-4	species	15	26	10	6	105	0	17	6	125
1920191	Delftia sp. HK171	species	10	1	0	4	45	1	3	2	20
80866	Delftia acidovorans	species	45	54	19	48	445	89	79	12	343
180282	Delftia tsuruhatensis	species	25	9	1	5	58	2	1	3	79
558537	Delftia lacustris	species	19	5	1	4	82	10	1	3	91
201096	Alicycliphilus	genus	0	0	0	0	0	0	0	0	0
179636	Alicycliphilus denitrificans	species	194	147	18	71	1013	98	82	26	1120
596153	Alicycliphilus denitrificans BC	strain	37	51	1	71	25	5	1	3	210
596154	Alicycliphilus denitrificans K601	strain	25	22	0	22	42	2	3	0	38
364316	Verminephrobacter	genus	0	0	0	0	0	0	0	0	0
364317	Verminephrobacter eiseniae	species	0	0	0	0	0	0	0	0	0
391735	Verminephrobacter eiseniae EF01-2	strain	247	156	23	92	500	27	32	30	714
2490452	Serpentinimonas	genus	40	16	3	17	75	5	14	2	185
1458426	Serpentinimonas maccroryi	species	105	102	13	27	279	22	25	15	342
1458425	Serpentinimonas raichei	species	65	37	16	19	277	8	29	11	258
1649468	Melaminivora	genus	0	0	0	0	0	0	0	0	0
2641902	unclassified Melaminivora	no rank	0	0	0	0	0	0	0	0	0
2109913	Melaminivora suipulveris	species	198	247	23	291	489	89	24	24	899
219181	Ottowia	genus	24	10	2	16	98	0	2	3	369
2645081	unclassified Ottowia	no rank	1	3	0	9	17	2	0	0	14
2816950	Ottowia testudinis	species	78	53	4	50	591	9	3	25	706
1658672	Ottowia sp. oral taxon 894	species	12	13	2	8	102	0	8	5	69
2109914	Ottowia oryzae	species	50	40	9	27	368	4	23	6	343
232523	Hylemonella	genus	0	0	0	0	0	0	0	0	0
80880	Hylemonella gracilis	species	81	91	14	48	382	15	25	4	836
2678886	Pulveribacter	genus	0	0	0	0	0	0	0	0	0
2116657	Pulveribacter suum	species	57	37	14	21	512	5	1	3	494
352450	Simplicispira	genus	0	0	0	0	0	0	0	0	0
2109915	Simplicispira suum	species	44	1548	12	24	552	0	48	3	779
665874	Limnohabitans	genus	0	0	0	0	0	0	0	0	0
2626134	unclassified Limnohabitans	no rank	0	11	3	1	24	4	1	2	107
1678128	Limnohabitans sp. 63ED37-2	species	28	25	92	24	230	4	50	1	554
1678129	Limnohabitans sp. 103DPR2	species	10	20	25	10	87	8	0	0	99
281915	Curvibacter	genus	0	0	0	0	0	0	0	0	0
2685271	unclassified Curvibacter	no rank	0	0	0	0	0	0	0	0	0
1844971	Curvibacter sp. AEP1-3	species	24	34	19	13	219	2	21	6	300
1436289	Candidatus Symbiobacter	genus	0	0	0	0	0	0	0	0	0
1436290	Candidatus Symbiobacter mobilis	species	0	0	0	0	0	0	0	0	0
946483	Candidatus Symbiobacter mobilis CR	strain	14	79	51	10	137	11	11	158	96
119060	Burkholderiaceae	family	39324	25490	5147	38795	28184	14950	8348	5035	64766
106589	Cupriavidus	genus	3552	2337	510	2672	6654	840	976	632	9806
106590	Cupriavidus necator	species	262	189	19	238	366	76	58	41	310
1042878	Cupriavidus necator N-1	strain	70	80	2	87	81	37	123	39	37
164546	Cupriavidus taiwanensis	species	208	103	50	118	778	32	51	44	447
977880	Cupriavidus taiwanensis LMG 19424	strain	1	0	2	0	6	0	0	0	2
68895	Cupriavidus basilensis	species	184	165	69	239	698	224	337	459	309
82633	Cupriavidus pauculus	species	174	124	36	117	677	41	61	45	349
96344	Cupriavidus oxalaticus	species	122	90	33	102	669	35	91	28	193
151783	Cupriavidus campinensis	species	111	60	9	43	222	7	11	15	193
2640874	unclassified Cupriavidus	no rank	10	2	3	3	9	2	5	0	7
2839983	Cupriavidus sp. EM10	species	34	17	4	43	124	4	24	5	44
2884455	Cupriavidus sp. MP-37	species	9	8	17	7	31	5	7	1	39
1389192	Cupriavidus sp. USMAHM13	species	8	3	4	2	19	0	1	2	19
1478019	Cupriavidus sp. KK10	species	8	23	2	11	65	3	3	5	154
876364	Cupriavidus sp. USMAA2-4	species	3	1	1	5	36	13	0	0	1
119219	Cupriavidus metallidurans	species	54	38	15	37	305	24	34	15	113
248026	Cupriavidus pinatubonensis	species	24	9	5	13	446	2	16	4	38
1796606	Cupriavidus nantongensis	species	22	13	11	12	51	30	5	2	20
1040979	Cupriavidus neocaledonicus	species	10	6	1	11	61	2	23	1	17
367825	Cupriavidus malaysiensis	species	5	2	4	0	5	0	1	2	19
82541	Cupriavidus gilardii	species	1	6	0	8	49	2	6	4	31
1267562	Cupriavidus gilardii CR3	strain	3	3	0	2	17	0	0	0	0
32008	Burkholderia	genus	3043	1821	600	2692	4277	1267	735	839	4348
87882	Burkholderia cepacia complex	species group	389	330	61	374	1118	66	110	85	614
87883	Burkholderia multivorans	species	86	43	13	34	336	11	20	146	64
395019	Burkholderia multivorans ATCC 17616	strain	1	1	0	0	7	0	0	2	4
292	Burkholderia cepacia	species	41	20	0	13	63	14	10	1	21
1395570	Burkholderia cepacia JBK9	strain	7	7	0	1	34	0	0	2	14
482957	Burkholderia lata	species	36	9	12	11	88	12	24	38	21
95486	Burkholderia cenocepacia	species	29	16	38	23	191	7	10	11	48
1055524	Burkholderia cenocepacia H111	strain	1	0	2	1	11	0	2	1	2
488447	Burkholderia contaminans	species	24	20	2	6	88	6	14	2	19
60550	Burkholderia pyrrocinia	species	21	30	11	36	130	3	2	10	27
101571	Burkholderia ubonensis	species	18	9	2	10	119	7	8	8	62
1249668	Burkholderia ubonensis MSMB22	strain	3	3	0	1	17	2	0	0	1
152480	Burkholderia ambifaria	species	20	3	6	6	89	5	10	3	81
398577	Burkholderia ambifaria MC40-6	strain	1	1	5	2	14	0	0	0	3
488729	Burkholderia metallica	species	21	8	0	51	22	0	0	2	12
60552	Burkholderia vietnamiensis	species	15	30	7	7	27	20	4	7	31
488731	Burkholderia seminalis	species	14	2	2	1	38	0	0	2	11
179879	Burkholderia anthina	species	11	22	1	3	97	28	3	6	27
488732	Burkholderia diffusa	species	9	4	0	1	26	0	2	0	9
152500	Burkholderia dolosa	species	2	1	10	0	63	8	0	5	7
1385930	Burkholderia dolosa PC543	strain	5	0	0	0	0	0	0	0	1
95485	Burkholderia stabilis	species	7	8	5	2	55	7	2	6	21
1503054	Burkholderia stagnalis	species	5	4	8	4	68	15	7	88	12
488446	Burkholderia latens	species	3	1	4	4	12	5	1	3	12
1207504	Burkholderia pseudomultivorans	species	3	14	2	5	17	1	0	0	11
1503055	Burkholderia territorii	species	3	3	2	9	41	0	0	2	9
2613784	unclassified Burkholderia	no rank	280	259	147	245	609	7772	75	855	392
2571746	Burkholderia sp. DHOD12	species	55	56	12	52	125	6	18	17	51
1740163	Burkholderia sp. Bp7605	species	27	13	0	16	112	0	3	10	33
1795043	Burkholderia sp. PAMC 26561	species	25	33	16	42	43	3415	33	122	41
2217913	Burkholderia sp. JP2-270	species	23	8	2	31	25	2	0	0	8
416344	Burkholderia sp. KJ006	species	20	0	0	1	5	0	0	2	6
1705310	Burkholderia sp. IDO3	species	19	13	0	11	22	0	0	0	17
1855726	Burkholderia sp. KK1	species	16	11	0	9	36	6	1	3	34
1637869	Burkholderia sp. MSMB0856	species	15	8	2	4	27	41	0	4	9
1795874	Burkholderia sp. PAMC 28687	species	10	22	8	27	43	561	11	126	22
140098	Caballeronia sp. NK8	species	8	21	2	10	35	4	5	3	24
758782	Burkholderia sp. THE68	species	7	2	0	5	36	5	2	6	9
1097668	Burkholderia sp. YI23	species	4	0	2	5	14	0	0	0	12
2811788	Burkholderia sp. MS455	species	3	2	2	1	8	0	1	2	3
1637862	Burkholderia sp. LA-2-3-30-S1-D2	species	1	2	0	2	27	4	0	0	9
1637853	Burkholderia sp. NRF60-BP8	species	1	2	6	2	19	3	0	0	8
1179675	Burkholderia sp. KBS0801	species	1	2	4	0	2	0	0	0	0
111527	pseudomallei group	species group	159	101	46	151	315	31	44	88	222
28450	Burkholderia pseudomallei	species	173	146	258	166	195	75	104	42	262
1249475	Burkholderia pseudomallei MSHR840	strain	2	0	0	0	41	0	0	0	0
1437000	Burkholderia pseudomallei MSHR1153	strain	2	0	0	0	0	0	0	0	0
331978	Burkholderia pseudomallei Pasteur 52237	strain	1	0	0	0	0	0	0	0	2
1249469	Burkholderia pseudomallei MSHR1328	strain	1	1	0	9	0	3	0	0	0
1241583	Burkholderia pseudomallei NCTC 13179	strain	1	0	1	0	1	0	0	1	20
1385591	Burkholderia mayonis	species	18	8	29	12	62	3	3	8	14
57975	Burkholderia thailandensis	species	10	28	2	18	78	7	12	8	32
1249667	Burkholderia thailandensis USAMRU Malaysia #20	strain	2	0	0	0	21	0	0	0	0
271848	Burkholderia thailandensis E264	strain	1	0	0	0	2	0	0	0	1
342113	Burkholderia oklahomensis	species	7	6	2	8	106	0	8	2	14
441162	Burkholderia oklahomensis C6786	strain	4	14	5	9	9	2	30	1	5
1637837	Burkholderia savannae	species	9	14	2	28	37	0	23	0	1
1637831	Burkholderia sp. MSMB617WGS	species	5	1	4	0	6	0	0	3	5
1636423	Burkholderia sp. MSMB1588	species	2	4	0	0	0	1	0	0	2
28095	Burkholderia gladioli	species	40	37	17	31	339	32	1364	28	146
999541	Burkholderia gladioli BSR3	strain	18	1	0	7	24	6	19	0	10
337	Burkholderia glumae	species	27	11	8	32	95	5	19	3	29
626418	Burkholderia glumae BGR1	strain	2	4	0	0	1	0	0	0	2
41899	Burkholderia plantarii	species	19	2	12	13	349	2	10	9	48
1822464	Paraburkholderia	genus	2175	1782	355	2460	3250	1541	546	488	3203
261302	Paraburkholderia phytofirmans	species	0	0	2	0	0	0	0	0	0
1417228	Paraburkholderia phytofirmans OLGA172	strain	181	101	38	175	117	145	67	13	130
398527	Paraburkholderia phytofirmans PsJN	strain	44	41	13	42	69	4	148	2	19
311231	Paraburkholderia ginsengisoli	species	199	119	17	135	132	25	30	16	59
134537	Paraburkholderia fungorum	species	128	112	26	85	133	76	21	15	69
2615204	unclassified Paraburkholderia	no rank	13	2	0	4	72	7	4	1	11
1926494	Paraburkholderia sp. SOS3	species	38	75	4	26	105	31	12	12	110
2547399	Paraburkholderia pallida	species	33	52	4	39	132	31	17	16	152
2604047	Paraburkholderia dioscoreae	species	14	18	4	30	67	19	10	4	13
2735433	Paraburkholderia sp. PGU16	species	8	4	0	7	55	0	41	0	8
2735434	Paraburkholderia sp. PGU19	species	8	14	0	28	39	17	0	7	17
311230	Paraburkholderia terrae	species	70	61	38	84	180	29	7	52	55
2026199	Paraburkholderia aromaticivorans	species	60	46	23	76	215	43	15	9	100
75105	Paraburkholderia caribensis	species	53	30	19	40	127	48	6	15	64
1323664	Paraburkholderia caribensis MBA4	strain	4	17	4	7	75	10	1	7	48
2571747	Paraburkholderia acidiphila	species	36	14	8	52	83	4	7	3	64
2571748	Paraburkholderia acidisoli	species	32	36	14	24	153	20	4	5	41
134536	Paraburkholderia caledonica	species	30	18	34	19	156	80	8	9	64
169430	Paraburkholderia hospita	species	30	42	18	24	149	43	38	20	61
148447	Paraburkholderia phymatum	species	0	0	0	0	0	0	0	0	0
391038	Paraburkholderia phymatum STM815	strain	29	23	1	13	106	2	6	19	31
92647	Paraburkholderia tropica	species	26	25	5	59	101	45	17	10	45
60548	Paraburkholderia graminis	species	25	15	6	45	112	15	2	8	49
1761016	Paraburkholderia caffeinilytica	species	24	24	0	42	60	3	17	7	14
2861782	Paraburkholderia edwinii	species	24	19	7	19	120	8	10	11	47
420953	Paraburkholderia megapolitana	species	23	12	9	11	121	3	4	7	21
948107	Paraburkholderia sprentiae	species	0	0	0	0	0	0	0	0	0
754502	Paraburkholderia sprentiae WSM5005	strain	23	61	13	44	179	15	35	3	72
36873	Paraburkholderia xenovorans	species	0	0	0	0	0	0	0	0	0
266265	Paraburkholderia xenovorans LB400	strain	23	5	8	26	138	4	6	4	36
169427	Paraburkholderia terricola	species	22	20	24	6	139	13	5	5	15
2654982	Paraburkholderia atlantica	species	14	10	4	26	97	5	8	4	42
265293	Burkholderia ubonensis subsp. mesacidophila	subspecies	8	3	0	3	51	0	0	0	3
252970	Paraburkholderia phenoliruptrix	species	0	0	0	0	0	0	0	0	0
1229205	Paraburkholderia phenoliruptrix BR3459a	strain	8	8	2	8	75	2	0	7	65
2211211	Paraburkholderia dokdonensis	species	7	10	3	7	85	4	2	4	10
48736	Ralstonia	genus	526	475	95	321	1069	170	190	287	1131
305	Ralstonia solanacearum	species	252	235	75	193	529	176	142	323	473
859655	Ralstonia solanacearum CMR15	strain	2	2	0	2	16	2	0	3	2
859656	Ralstonia solanacearum CFBP2957	strain	1	6	5	0	4	0	1	4	15
190721	Ralstonia insidiosa	species	79	44	32	52	231	5	23	46	64
329	Ralstonia pickettii	species	13	26	47	40	109	2	5	172	34
105219	Ralstonia mannitolilytica	species	13	39	29	20	116	6	20	26	53
28097	Ralstonia syzygii	species	2	1	2	0	5	0	0	0	8
209769	unclassified Ralstonia	no rank	0	0	0	0	0	0	0	0	0
1944648	blood disease bacterium A2-HR MARDI	strain	1	2	0	0	4	0	0	0	3
47670	Lautropia	genus	0	0	0	0	0	0	0	0	0
47671	Lautropia mirabilis	species	712	1020	428	1154	489	72	35	64	2317
93217	Pandoraea	genus	288	150	65	246	1145	64	99	40	512
445709	Pandoraea thiooxydans	species	77	100	4	97	214	24	56	16	150
93220	Pandoraea pnomenusa	species	59	85	35	42	165	11	18	15	264
93219	Pandoraea norimbergensis	species	26	10	4	20	109	5	17	10	31
93221	Pandoraea pulmonicola	species	23	29	10	19	184	2	3	20	10
656179	Pandoraea faecigallinarum	species	20	16	3	14	123	1	2	2	16
93222	Pandoraea sputorum	species	15	11	6	9	48	2	0	3	9
2624094	unclassified Pandoraea	no rank	0	0	0	0	0	0	0	0	0
2518599	Pandoraea sp. XY-2	species	12	12	0	7	115	0	8	2	18
656178	Pandoraea vervacti	species	11	8	4	7	91	42	4	3	105
93218	Pandoraea apista	species	6	8	3	3	92	10	10	0	16
1891094	Pandoraea fibrosis	species	6	1	1	6	69	6	0	9	9
573737	Pandoraea oxalativorans	species	4	7	4	4	85	0	0	1	4
1827195	Caballeronia	genus	5	0	0	11	24	26	0	0	5
2646786	unclassified Caballeronia	no rank	28	238	33	88	150	670	192	35	149
2814653	Caballeronia sp. M1242	species	168	38	8	198	111	11	24	11	44
2705547	Caballeronia sp. SBC2	species	24	80	5	22	23	227	8	6	40
2705548	Caballeronia sp. SBC1	species	2	5	5	0	5	44	0	2	2
758793	Caballeronia insecticola	species	36	17	7	22	91	17	6	8	65
44013	Polynucleobacter	genus	25	149	3619	42	360	24	40	7	196
2640945	unclassified Polynucleobacter	no rank	3	85	1988	17	110	11	8	2	27
2081042	Polynucleobacter corsicus	species	2	1	18	1	7	6	1	0	0
1855617	Polynucleobacter sp. MWH-UH2A	species	1	0	0	0	13	0	2	0	0
576610	Polynucleobacter necessarius	species	5	66	2368	13	39	3	12	3	18
556054	Polynucleobacter difficilis	species	3	13	718	5	11	0	2	0	7
1743168	Polynucleobacter wuianus	species	2	0	5	0	2	0	0	1	0
556053	Polynucleobacter acidiphobus	species	1	1	0	0	12	2	0	0	4
576611	Polynucleobacter asymbioticus	species	1	6	185	1	11	0	2	0	2
240411	Chitinimonas	genus	0	0	0	0	0	0	0	0	0
2594795	Chitinimonas arctica	species	43	19	2	44	124	20	46	1	37
2571159	Mycetohabitans	genus	0	0	0	0	0	0	0	0	0
412963	Mycetohabitans rhizoxinica	species	0	0	0	0	0	0	0	0	0
882378	Mycetohabitans rhizoxinica HKI 454	strain	19	6	12	5	82	0	26	1	74
1810868	Mycoavidus	genus	3	10	19	5	22	12	0	1	16
2649241	unclassified Mycoavidus	no rank	0	0	4	0	0	0	0	0	0
2840467	Mycoavidus sp. HKI	species	7	3	16	3	16	18	28	33	8
2651972	Mycoavidus sp. B2-EB	species	2	23	1	2	5	1	0	0	0
1553431	Mycoavidus cysteinexigens	species	4	19	13	3	6	20	0	6	0
131079	Limnobacter	genus	0	0	0	0	0	0	0	0	0
2630203	unclassified Limnobacter	no rank	0	0	0	0	0	0	0	0	0
2732163	Limnobacter sp. SAORIC-580	species	9	4	13	8	23	4	0	0	61
2018044	Candidatus Vallotia	genus	7	2	0	2	2	0	0	0	3
2018052	Candidatus Vallotia lariciata	species	1	0	0	0	0	0	0	1	1
2680021	Ephemeroptericola	genus	0	0	0	0	0	0	0	0	0
2268024	Ephemeroptericola cinctiostellae	species	3	5	3	10	70	0	0	0	2
75682	Oxalobacteraceae	family	23313	19189	4618	16465	59273	8205	5323	6020	70061
2895353	Massilia group	no rank	4704	5369	666	5717	4001	2558	1209	1818	10335
149698	Massilia	genus	13329	20032	1678	12177	9253	7953	3556	5088	24622
2609279	unclassified Massilia	no rank	2404	3392	371	2161	1974	1481	716	1209	7502
2765360	Massilia antarctica	species	1034	2321	128	1606	543	699	166	310	823
2861283	Massilia sp. PAMC28688	species	657	1085	122	522	679	641	138	515	3194
2852099	Massilia sp. HC52	species	226	323	45	361	589	85	42	89	288
2769491	Massilia sp. LPB0304	species	149	192	56	139	400	136	146	111	1736
1707785	Massilia sp. WG5	species	141	123	18	109	553	35	41	31	332
1678028	Massilia sp. NR 4-1	species	114	116	14	135	358	42	22	37	185
2861282	Massilia sp. NP310	species	91	75	37	61	401	308	133	91	311
1593482	Massilia sp. YMA4	species	44	46	4	27	438	25	7	13	71
2045208	Massilia violaceinigra	species	1243	2645	143	1657	944	1589	155	330	1455
321983	Pseudoduganella albidiflava	species	257	122	8	116	250	49	15	69	180
871742	Pseudoduganella flava	species	115	75	6	124	455	20	7	29	123
1141883	Massilia putida	species	113	126	39	89	454	52	24	26	277
945844	Massilia oculi	species	83	73	49	51	215	150	113	141	136
864828	Pseudoduganella umbonata	species	70	39	8	81	231	29	16	21	173
321984	Pseudoduganella plicata	species	62	86	11	63	287	8	32	21	152
2072590	Pseudoduganella armeniaca	species	57	48	7	66	203	5	12	14	92
321985	Pseudoduganella lutea	species	55	42	24	72	280	24	13	32	145
75654	Duganella	genus	0	0	0	0	0	0	0	0	0
2636909	unclassified Duganella	no rank	27	21	12	72	24	9	6	9	48
2728021	Duganella dendranthematis	species	185	181	31	1198	391	222	32	155	232
2728020	Massilia forsythiae	species	171	93	17	99	644	43	93	34	291
29580	Janthinobacterium	genus	794	999	451	958	33533	814	946	473	1997
2610881	unclassified Janthinobacterium	no rank	39	73	10	49	1598	34	56	35	154
2497863	Janthinobacterium sp. 17J80-10	species	87	49	54	87	1128	21	14	28	463
375286	Janthinobacterium sp. Marseille	species	36	40	33	22	3309	7	21	13	266
1644131	Janthinobacterium sp. 1_2014MBL_MicDiv	species	20	25	10	22	706	30	36	12	60
2861284	Janthinobacterium sp. PAMC25594	species	15	24	0	21	3232	36	45	14	28
1938606	Janthinobacterium sp. LM6	species	14	17	3	15	738	13	26	6	24
1537274	Janthinobacterium sp. HH102	species	11	21	1	14	519	25	31	12	32
1236179	Janthinobacterium sp. B9-8	species	2	2	0	0	12	2	0	1	5
2808899	Janthinobacterium lividum	species	1	2	0	13	241	7	3	7	18
55508	Janthinobacterium agaricidamnosum	species	12	20	9	19	315	1	13	5	21
