sample	clade_name	clade_taxid	relative_abundance	estimated_number_of_reads_from_the_clade
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sp_Ant30_3	2|1224|1236|72274|135621|286|1488328	0.19955	5438
BGG_OOSDC	k__Bacteria|p__Verrucomicrobia|c__CFGB2153|o__OFGB2153|f__FGB2153|g__GGB32810|s__GGB32810_SGB52752	2|74201|||||	0.18742	2653
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_BL_248_WT_3	2|1239|91061|1385|186817|1221880|2725306	0.18476	3201
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_xinjiangensis	2|201174|1760|85010|2070|1847|75289	0.18335	6521
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Silicimonas|s__Silicimonas_algicola	2|1224|28211|204455|31989|1955420|1826607	0.183	3655
BGG_OOSDC	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae|g__Urbifossiella|s__Urbifossiella_limnaea	2|203682|203683|2691355|1914233|2807415|2528023	0.18215	6882
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sinopsychrotolerans	2|976|117743|200644|49546|237|604089	0.18093	2914
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__GGB46626|s__GGB46626_SGB104396	2|976|768503|768507|563798||	0.17815	4161
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Paenisporosarcina|s__Paenisporosarcina_antarctica	2|1239|91061|1385|186818|651660|417367	0.16241	2895
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Ornithinimicrobiaceae|g__Ornithinimicrobium|s__Ornithinimicrobium_cerasi	2|201174|1760|85006|2805590|125287|2248773	0.16233	2822
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_delmotii	2|1224|28211|356|69277|68287|1631247	0.15955	5409
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_RAC07	2|1224|28216|80840|80864|47420|1842537	0.14887	3173
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nl5	2|1224|28216|32003|206379|35798|200120	0.1401	1930
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_BL_252_APC_1A	2|201174|1760|85006|1268|1663|2606622	0.13715	2286
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_vaccae	2|201174|1760|85007|1762|1866885|1810	0.13469	3814
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Sporosarcina|s__Sporosarcina_psychrophila	2|1239|91061|1385|186818|1569|1476	0.13296	2987
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_hodleri	2|201174|1760|85007|1762|1763|49897	0.12953	4070
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_faecalis	2|1239|91061|1385|186817|2675229|2772559	0.12116	2266
BGG_OOSDC	k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae|g__Nitrospira|s__Nitrospira_sp_SCGC_AG_212_E16	2|40117|203693|189778|189779|1234|1799664	0.12053	2405
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sangjuense	2|976|117743|200644|49546|237|2518177	0.11823	1709
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Rhodomicrobium|s__Rhodomicrobium_vannielii	2|1224|28211|356|45401|1068|1069	0.11566	3035
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_sp_MHTC_1	2|1224|28216|80840|80864|34072|2495593	0.10979	2938
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__CFGB11088|o__OFGB11088|f__FGB11088|g__GGB33037|s__GGB33037_SGB24024	2|1224|||||	0.10388	1248
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_glacialis	2|976|768503|768507|1853232|89966|1908236	0.10366	2009
BGG_OOSDC	k__Archaea|p__Thaumarchaeota|c__CFGB9228|o__OFGB9228|f__FGB9228|g__GGB27219|s__GGB27219_SGB39443	2157|651137|||||	0.09782	1378
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis	2|201174|1760|85007|85025|1827|1833	0.09273	2888
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ramlibacter|s__Ramlibacter_lithotrophicus	2|1224|28216|80840|80864|174951|2606681	0.0877	2101
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_sp_BT188	2|976|768503|768507|1853232|89966|2763504	0.08229	1870
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_sp_MC1495	2|201174|1760|85009|85015|1839|2736757	0.08129	1515
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_glaciei	2|976|117743|200644|49546|237|386300	0.07956	1139
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_arctica	2|1224|28211|204441|433|125216|1509237	0.07742	1561
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_CG_23_5	2|976|117743|200644|49546|237|2760708	0.07477	1235
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_zhouii	2|201174|1760|85009|85015|1839|1168729	0.07321	1539
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae|g__GGB64492|s__GGB64492_SGB86990	2|201174|1760|1643684|85031||	0.07117	2100
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Glaciibacter|s__Glaciibacter_superstes	2|201174|1760|85006|85023|501022|501023	0.06778	1485
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB78212|s__GGB78212_SGB107748	2|201174|1497346|588673|320583||	0.06671	932
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sunyaminii	2|201174|1760|85006|1268|1663|2816859	0.06652	1168
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Hymenobacter|s__Hymenobacter_jeongseonensis	2|976|768503|768507|1853232|89966|2791027	0.06374	1503
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_sp_Root608	2|1224|28211|204458|76892|41275|1736569	0.06191	784
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aureimonas|s__Aureimonas_glaciei	2|1224|28211|356|255475|414371|1776957	0.06074	1576
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Cellulomonadaceae|g__Cellulomonas|s__Cellulomonas_sp_KRMCY2	2|201174|1760|85006|85016|1707|1304865	0.05985	1231
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Cellulosilyticum|s__Cellulosilyticum_ruminicola	2|1239|186801|186802|186803|698776|425254	0.05454	1022
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Candidimonas|s__Candidimonas_sp_SYP_B2681	2|1224|28216|80840|506|1074468|2497686	0.05436	986
BGG_OOSDC	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansiaceae_unclassified|s__Akkermansiaceae_bacterium	2|74201|203494|48461|1647988||2562705	0.04892	990
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__Hyphomicrobium|s__Hyphomicrobium_album	2|1224|28211|356|45401|81|2665159	0.04643	827
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_camelthorni	2|1224|28211|356|69277|68287|475069	0.04421	1480
BGG_OOSDC	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5893	2157|651137|1643678|1033996|||2721601	0.04148	381
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_SGB106727	2|1239|91061|1385|186818|1372|	0.04126	665
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae|g__GGB35955|s__GGB35955_SGB107750	2|201174|1497346|588673|320583||	0.0397	566
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_simplex	2|1239|91061|1385|186817|2675229|1478	0.03906	996
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB32516|s__GGB32516_SGB56643	2|1224|28211|356|45401||	0.03861	591
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_eurypsychrophila	2|1224|28216|80840|80864|52972|1614635	0.03816	726
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_briensis	2|1224|28216|32003|206379|35798|35799	0.03779	540
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__CFGB33721|o__OFGB33721|f__FGB33721|g__GGB33721|s__GGB33721_SGB55066	2|1224|||||	0.03721	670
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_AUGA_SZCCT0283	2|1224|28211|356|41294|374|2807671	0.03675	1354
BGG_OOSDC	k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Pseudanabaenales|f__Pseudanabaenaceae|g__Pseudanabaena|s__Pseudanabaena_sp_FACHB_723	2|1117||2881377|1890436|1152|2692860	0.03627	659
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_piscis	2|976|117743|200644|49546|237|1114874	0.0352	920
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_psychrolimnae	2|976|117743|200644|49546|237|249351	0.03463	578
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_SRL28	2|1224|28211|356|41294|374|2836178	0.03427	1507
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_OY3WO11	2|201174|1760|85006|1268|1663|1835723	0.0331	680
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_Root209	2|1224|28216|80840|80864|47420|1736490	0.03294	797
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Devosiaceae|g__Devosia|s__Devosia_psychrophila	2|1224|28211|356|2831106|46913|728005	0.03202	646
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosovibrio|s__Nitrosovibrio_sp_Nv4	2|1224|28216|32003|206379|1232|1945880	0.02711	402
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__CFGB75194|o__OFGB75194|f__FGB75194|g__GGB78139|s__GGB78139_SGB107604	2|201174|||||	0.02644	405
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Terricaulis|s__Terricaulis_silvestris	2|1224|28211|204458|76892|2768684|2686094	0.02559	458
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_ureilytica	2|201174|1760|85008|28056|1873|709868	0.02488	816
BGG_OOSDC	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae|g__Anatilimnocola|s__Anatilimnocola_aggregata	2|203682|203683|2691354|2691357|2807414|2528021	0.02444	1000
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Rhodospirillaceae_unclassified|s__Rhodospirillaceae_unclassified_SGB89885	2|1224|28211|204441|41295||	0.02359	715
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Agromyces|s__Agromyces_albus	2|201174|1760|85006|85023|33877|205332	0.02076	406
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_sp_HDW12B	2|201174|1760|85009|85015|1839|2714939	0.02044	391
BGG_OOSDC	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium|s__Methanobacterium_sp_SMA_27	2157|28890|183925|2158|2159|2160|1495336	0.01919	220
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Streptomycetales|f__Streptomycetaceae|g__GGB78162|s__GGB78162_SGB107675	2|201174|1760|85011|2062||	0.01802	276
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Aeromicrobium|s__Aeromicrobium_sp_zg_629	2|201174|1760|85009|85015|2040|2663859	0.0179	255
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_INOP01	2|1239|91061|1385|186817|1221880|2829187	0.0166	326
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_coprophilus	2|201174|1760|85007|85025|1827|38310	0.01642	344
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_SGB104528	2|976|117743|200644|49546|237|	0.01622	363
BGG_OOSDC	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH526	2157|651137|1643678|1033996|||2721603	0.01539	360
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae|g__Desulfosporosinus|s__Desulfosporosinus_fructosivorans	2|1239|186801|186802|186807|79206|2018669	0.01513	424
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillales_unclassified|g__Rhodospirillales_unclassified|s__Rhodospirillales_bacterium_URHD0017	2|1224|28211|204441|||1380357	0.0147	561
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_franklandianum	2|976|117743|200644|49546|237|2594430	0.01468	257
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Phyllobacteriaceae|g__Aliihoeflea|s__Aliihoeflea_sp_2WW	2|1224|28211|356|69277|610116|1381123	0.01455	276
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_4R501	2|201174|1760|85006|1268|1663|2058886	0.01436	310
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_moriokaense	2|201174|1760|85007|1762|1866885|39691	0.01352	394
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Daejeonella|s__Daejeonella_oryzae	2|976|117747|200666|84566|2762385|1122943	0.0133	208
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__Pontibacter|s__Pontibacter_russatus	2|976|768503|768507|1853232|323449|2694929	0.01305	294
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_pascens	2|201174|1760|85006|1268|1663|1677	0.01264	278
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Pseudorhizobium|s__Pseudorhizobium_marinum	2|1224|28211|356|82115|1903858|1496690	0.01213	248
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aurantimonas|s__Aurantimonas_endophytica	2|1224|28211|356|255475|182269|1522175	0.01113	255
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_algeriense	2|1224|28211|356|41294|374|634784	0.01092	444
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp_ZGTC412	2|201174|1760|85006|1268|1663|2058900	0.01083	226
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Psychrobacillus|s__Psychrobacillus_sp_OK032	2|1239|91061|1385|186817|1221880|1884358	0.01078	214
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_tusciae	2|201174|1760|85007|1762|1866885|75922	0.01076	356
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_sp_H11425	2|201174|1760|85010|2070|1847|2835865	0.00965	358
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micromonosporales|f__Micromonosporaceae|g__Actinoplanes|s__Actinoplanes_auranticolor	2|201174|1760|85008|28056|1865|47988	0.00957	429
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Caenimonas|s__Caenimonas_sp_HX_9_20	2|1224|28216|80840|80864|763439|2596921	0.00756	203
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter_sp_QSSC1_22B	2|1224|28211|204457|335929|1041|1860125	0.00749	114
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Nitrosomonadaceae|g__Nitrosospira|s__Nitrosospira_sp_Nsp14	2|1224|28216|32003|206379|35798|1855333	0.00715	110
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Rhizobacter|s__Rhizobacter_sp_Root404	2|1224|28216|80840||212743|1736528	0.00664	159
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Cryobacterium|s__Cryobacterium_sp_N22	2|201174|1760|85006|85023|69578|2048290	0.0059	109
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Aquabacterium|s__Aquabacterium_pictum	2|1224|28216|80840||92793|2315236	0.00589	164
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Reyranellaceae|g__Reyranella|s__Reyranella_soli	2|1224|28211|356|2844375|445219|1230389	0.00574	261
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__GGB26424|s__GGB26424_SGB38581	2|1224|28216|80840|80864||	0.00517	134
BGG_OOSDC	k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae|g__Lacipirellula|s__Lacipirellula_limnantheis	2|203682|203683|2691354|2691359|2691417|2528024	0.00516	164
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_estertheticum	2|1239|186801|186802|31979|1485|238834	0.00482	123
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Salipaludibacillus|s__Salipaludibacillus_neizhouensis	2|1239|91061|1385|186817|1884449|885475	0.00392	98
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_korlensis	2|1224|1236|135619|28256|2745|463301	0.00388	71
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Croceibacterium|s__Croceibacterium_soli	2|1224|28211|204457|335929|2676755|1739690	0.00358	50
BGG_OOSDC	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Flavobacterium|s__Flavobacterium_sp_CF136	2|976|117743|200644|49546|237|1144313	0.00345	80
BGG_OOSDC	k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas_groenlandica	2|142182|219685|219686|219687|173479|2732249	0.00334	79
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax_ferrireducens	2|1224|28216|80840|80864|28065|192843	0.00334	75
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae|g__Polycladomyces|s__Polycladomyces_abyssicola	2|1239|91061|1385|186824|1348505|1125966	0.00286	41
BGG_OOSDC	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_polysaccharolyticum	2|1239|186801|186802|186803|1506553|29364	0.00226	35
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_glacieisoli	2|201174|1760|85009|85015|1839|1168730	0.00126	26
BGG_OOSDC	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_caowuchunii	2|201174|1760|85006|85023|33882|2614638	0.00113	17
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_URHD0069	2|1224|28211|356|41294|374|1380355	0.0011	34
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga_sp_IBVHS1	2|1224|28216|80840|80864|47420|1985169	0.00104	21
BGG_OOSDC	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Noviherbaspirillum|s__Noviherbaspirillum_soli	2|1224|28216|80840|75682|1344552|1064518	0.00078	19
BGG_POSDC	k__Archaea|p__Thaumarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_archaeon_TH5894	2157|651137|1643678|1033996|||2721610	24.65018	170045
